-181.409, 55.827, 2.184, 23.083
-181.408, 55.754, 2.189, 23.116
-181.408, 55.681, 2.194, 23.149
-181.408, 55.607, 2.200, 23.182
-181.408, 55.534, 2.205, 23.215
-181.407, 55.460, 2.210, 23.248
-181.407, 55.387, 2.215, 23.281
-181.407, 55.313, 2.220, 23.314
-181.407, 55.238, 2.225, 23.347
-181.406, 55.164, 2.231, 23.380
-181.406, 55.090, 2.236, 23.413
-181.406, 55.015, 2.241, 23.446
-181.406, 54.940, 2.246, 23.479
-181.406, 54.865, 2.251, 23.512
-181.405, 54.790, 2.257, 23.545
-181.405, 54.715, 2.262, 23.578
-181.405, 54.639, 2.267, 23.611
-181.405, 54.563, 2.272, 23.644
-181.404, 54.487, 2.278, 23.677
-181.404, 54.411, 2.283, 23.710
-181.404, 54.335, 2.288, 23.743
-181.404, 54.259, 2.294, 23.776
-181.404, 54.182, 2.299, 23.809
-181.403, 54.105, 2.304, 23.842
-181.403, 54.028, 2.310, 23.875
-181.403, 53.951, 2.315, 23.908
-181.403, 53.874, 2.320, 23.941
-181.403, 53.797, 2.326, 23.974
-181.403, 53.719, 2.331, 24.007
-181.402, 53.641, 2.336, 24.040
-181.402, 53.563, 2.342, 24.073
-181.402, 53.485, 2.347, 24.106
-181.402, 53.406, 2.353, 24.139
-181.402, 53.328, 2.358, 24.172
-181.402, 53.249, 2.364, 24.205
-181.401, 53.170, 2.369, 24.238
-181.401, 53.091, 2.374, 24.271
-181.401, 53.012, 2.380, 24.304
-181.401, 52.932, 2.385, 24.337
-181.401, 52.853, 2.391, 24.370
-181.401, 52.773, 2.396, 24.403
-181.401, 52.693, 2.402, 24.436
-181.400, 52.613, 2.407, 24.469
-181.400, 52.532, 2.413, 24.502
-181.400, 52.452, 2.419, 24.535
-181.400, 52.371, 2.424, 24.568
-181.400, 52.290, 2.430, 24.601
-181.400, 52.209, 2.435, 24.634
-181.400, 52.128, 2.441, 24.667
-181.400, 52.046, 2.447, 24.700
-181.399, 51.964, 2.452, 24.733
-181.399, 51.882, 2.458, 24.766
-181.399, 51.800, 2.464, 24.799
-181.399, 51.718, 2.469, 24.832
-181.399, 51.636, 2.475, 24.865
-181.399, 51.553, 2.481, 24.898
-181.399, 51.470, 2.486, 24.931
-181.399, 51.387, 2.492, 24.964
-181.399, 51.304, 2.498, 24.997
-181.398, 51.221, 2.504, 25.030
-181.398, 51.137, 2.510, 25.063
-181.398, 51.053, 2.515, 25.096
-181.398, 50.969, 2.521, 25.129
-181.398, 50.885, 2.527, 25.162
-181.398, 50.801, 2.533, 25.195
-181.398, 50.716, 2.539, 25.228
-181.398, 50.631, 2.545, 25.261
-181.398, 50.546, 2.550, 25.294
-181.398, 50.461, 2.556, 25.327
-181.398, 50.376, 2.562, 25.360
-181.397, 50.290, 2.568, 25.393
-181.397, 50.204, 2.574, 25.426
-181.397, 50.119, 2.580, 25.459
-181.397, 50.032, 2.586, 25.492
-181.397, 49.946, 2.592, 25.525
-181.397, 49.859, 2.598, 25.558
-181.397, 49.773, 2.604, 25.591
-181.397, 49.686, 2.610, 25.624
-181.397, 49.599, 2.616, 25.657
-181.397, 49.511, 2.622, 25.690
-181.397, 49.424, 2.628, 25.723
-181.397, 49.336, 2.634, 25.756
-181.397, 49.248, 2.640, 25.789
-181.397, 49.160, 2.646, 25.822
-181.396, 49.071, 2.652, 25.855
-181.396, 48.983, 2.658, 25.888
-181.396, 48.894, 2.665, 25.921
-181.396, 48.805, 2.671, 25.954
-181.396, 48.716, 2.677, 25.987
-181.396, 48.627, 2.683, 26.020
-181.396, 48.537, 2.689, 26.053
-181.396, 48.447, 2.696, 26.086
-181.396, 48.357, 2.702, 26.119
-181.396, 48.267, 2.708, 26.152
-181.396, 48.177, 2.715, 26.185
-181.396, 48.086, 2.721, 26.218
-181.396, 47.995, 2.727, 26.251
-181.396, 47.904, 2.734, 26.284
-181.396, 47.813, 2.740, 26.317
-181.396, 47.721, 2.746, 26.350
-181.396, 47.630, 2.753, 26.383
-181.396, 47.538, 2.759, 26.416
-181.396, 47.445, 2.766, 26.449
-181.396, 47.353, 2.772, 26.482
-181.396, 47.261, 2.779, 26.515
-181.396, 47.168, 2.785, 26.548
-181.396, 47.075, 2.792, 26.581
-181.396, 46.981, 2.798, 26.614
-181.395, 46.888, 2.805, 26.647
-181.395, 46.794, 2.812, 26.680
-181.395, 46.700, 2.818, 26.713
-181.395, 46.606, 2.825, 26.746
-181.395, 46.512, 2.832, 26.779
-181.395, 46.417, 2.838, 26.812
-181.395, 46.323, 2.845, 26.845
-181.395, 46.228, 2.852, 26.878
-181.395, 46.132, 2.859, 26.911
-181.395, 46.037, 2.865, 26.944
-181.395, 45.941, 2.872, 26.977
-181.395, 45.845, 2.879, 27.010
-181.395, 45.749, 2.886, 27.043
-181.395, 45.653, 2.893, 27.076
-181.395, 45.556, 2.900, 27.109
-181.395, 45.460, 2.906, 27.142
-181.395, 45.362, 2.913, 27.175
-181.395, 45.265, 2.920, 27.208
-181.395, 45.168, 2.927, 27.241
-181.395, 45.070, 2.934, 27.274
-181.395, 44.972, 2.941, 27.307
-181.395, 44.874, 2.948, 27.340
-181.395, 44.775, 2.955, 27.373
-181.395, 44.677, 2.962, 27.406
-181.395, 44.578, 2.969, 27.439
-181.395, 44.478, 2.977, 27.472
-181.395, 44.379, 2.984, 27.505
-181.394, 44.279, 2.991, 27.538
-181.394, 44.180, 2.998, 27.571
-181.394, 44.079, 3.005, 27.604
-181.394, 43.979, 3.012, 27.637
-181.394, 43.878, 3.020, 27.670
-181.394, 43.778, 3.027, 27.703
-181.394, 43.677, 3.034, 27.736
-181.394, 43.575, 3.042, 27.769
-181.394, 43.474, 3.049, 27.802
-181.394, 43.372, 3.056, 27.835
-181.394, 43.270, 3.064, 27.868
-181.394, 43.167, 3.071, 27.901
-181.394, 43.065, 3.078, 27.934
-181.394, 42.962, 3.086, 27.967
-181.394, 42.859, 3.093, 28.000
-181.394, 42.756, 3.101, 28.033
-181.394, 42.652, 3.108, 28.066
-181.394, 42.548, 3.116, 28.099
-181.394, 42.444, 3.123, 28.132
-181.394, 42.340, 3.131, 28.165
-181.394, 42.235, 3.139, 28.198
-181.394, 42.131, 3.146, 28.231
-181.394, 42.026, 3.154, 28.264
-181.394, 41.920, 3.162, 28.297
-181.394, 41.815, 3.169, 28.330
-181.393, 41.709, 3.177, 28.363
-181.393, 41.603, 3.185, 28.396
-181.393, 41.496, 3.192, 28.429
-181.393, 41.390, 3.200, 28.462
-181.393, 41.283, 3.208, 28.495
-181.393, 41.176, 3.216, 28.528
-181.393, 41.068, 3.224, 28.561
-181.393, 40.961, 3.232, 28.594
-181.393, 40.853, 3.240, 28.627
-181.393, 40.745, 3.247, 28.660
-181.393, 40.636, 3.255, 28.693
-181.393, 40.527, 3.263, 28.726
-181.393, 40.418, 3.271, 28.759
-181.393, 40.309, 3.279, 28.792
-181.393, 40.200, 3.287, 28.825
-181.393, 40.090, 3.296, 28.858
-181.393, 39.980, 3.304, 28.891
-181.393, 39.870, 3.312, 28.924
-181.393, 39.759, 3.320, 28.957
-181.393, 39.648, 3.328, 28.990
-181.393, 39.537, 3.336, 29.023
-181.393, 39.426, 3.344, 29.056
-181.393, 39.314, 3.353, 29.089
-181.393, 39.202, 3.361, 29.122
-181.393, 39.090, 3.369, 29.155
-181.393, 38.977, 3.378, 29.188
-181.392, 38.864, 3.386, 29.221
-181.392, 38.751, 3.394, 29.254
-181.392, 38.638, 3.403, 29.287
-181.392, 38.524, 3.411, 29.320
-181.392, 38.410, 3.420, 29.353
-181.392, 38.296, 3.428, 29.386
-181.392, 38.182, 3.437, 29.419
-181.392, 38.067, 3.445, 29.452
-181.392, 37.952, 3.454, 29.485
-181.392, 37.836, 3.463, 29.518
-181.392, 37.721, 3.471, 29.551
-181.392, 37.605, 3.480, 29.584
-181.392, 37.489, 3.488, 29.617
-181.392, 37.372, 3.497, 29.650
-181.392, 37.255, 3.506, 29.683
-181.392, 37.138, 3.515, 29.716
-181.392, 37.021, 3.523, 29.749
-181.392, 36.903, 3.532, 29.782
-181.392, 36.785, 3.541, 29.815
-181.392, 36.667, 3.550, 29.848
-181.392, 36.548, 3.559, 29.881
-181.392, 36.430, 3.568, 29.914
-181.392, 36.310, 3.577, 29.947
-181.392, 36.191, 3.586, 29.980
-181.392, 36.071, 3.595, 30.013
-181.391, 35.951, 3.604, 30.046
-181.391, 35.831, 3.613, 30.079
-181.391, 35.710, 3.622, 30.112
-181.391, 35.589, 3.631, 30.145
-181.391, 35.468, 3.640, 30.178
-181.391, 35.346, 3.649, 30.211
-181.391, 35.224, 3.659, 30.244
-181.391, 35.102, 3.668, 30.277
-181.391, 34.980, 3.677, 30.310
-181.391, 34.857, 3.686, 30.343
-181.391, 34.734, 3.696, 30.376
-181.391, 34.610, 3.705, 30.409
-181.391, 34.487, 3.714, 30.442
-181.391, 34.363, 3.724, 30.475
-181.391, 34.238, 3.733, 30.508
-181.390, 34.114, 3.743, 30.541
-181.390, 33.989, 3.752, 30.574
-181.390, 33.863, 3.762, 30.607
-181.390, 33.738, 3.771, 30.640
-181.390, 33.612, 3.781, 30.673
-181.390, 33.485, 3.791, 30.706
-181.390, 33.359, 3.800, 30.739
-181.390, 33.232, 3.810, 30.772
-181.390, 33.105, 3.820, 30.805
-181.390, 32.977, 3.829, 30.838
-181.390, 32.849, 3.839, 30.871
-181.390, 32.721, 3.849, 30.904
-181.389, 32.592, 3.859, 30.937
-181.389, 32.464, 3.869, 30.970
-181.389, 32.334, 3.879, 31.003
-181.389, 32.205, 3.888, 31.036
-181.389, 32.075, 3.898, 31.069
-181.389, 31.945, 3.908, 31.102
-181.389, 31.814, 3.918, 31.135
-181.389, 31.683, 3.928, 31.168
-181.389, 31.552, 3.938, 31.201
-181.389, 31.421, 3.948, 31.234
-181.389, 31.289, 3.958, 31.267
-181.388, 31.157, 3.968, 31.300
-181.388, 31.024, 3.978, 31.333
-181.388, 30.891, 3.987, 31.366
-181.388, 30.758, 3.997, 31.399
-181.388, 30.625, 4.007, 31.432
-181.388, 30.491, 4.017, 31.465
-181.388, 30.357, 4.027, 31.498
-181.388, 30.222, 4.037, 31.531
-181.387, 30.087, 4.046, 31.564
-181.387, 29.952, 4.056, 31.597
-181.387, 29.817, 4.066, 31.630
-181.387, 29.681, 4.076, 31.663
-181.387, 29.545, 4.086, 31.696
-181.387, 29.409, 4.095, 31.729
-181.387, 29.272, 4.105, 31.762
-181.387, 29.135, 4.115, 31.795
-181.387, 28.997, 4.125, 31.828
-181.386, 28.859, 4.135, 31.861
-181.386, 28.721, 4.145, 31.894
-181.386, 28.583, 4.155, 31.927
-181.386, 28.444, 4.165, 31.960
-181.386, 28.305, 4.175, 31.993
-181.386, 28.166, 4.185, 32.026
-181.386, 28.026, 4.195, 32.059
-181.385, 27.886, 4.205, 32.092
-181.385, 27.745, 4.215, 32.125
-181.385, 27.605, 4.225, 32.158
-181.385, 27.464, 4.236, 32.191
-181.385, 27.322, 4.246, 32.224
-181.385, 27.180, 4.256, 32.257
-181.384, 27.038, 4.266, 32.290
-181.384, 26.896, 4.277, 32.323
-181.384, 26.753, 4.287, 32.356
-181.384, 26.610, 4.297, 32.389
-181.384, 26.466, 4.308, 32.422
-181.384, 26.322, 4.318, 32.455
-181.383, 26.178, 4.329, 32.488
-181.383, 26.034, 4.339, 32.521
-181.383, 25.889, 4.350, 32.554
-181.383, 25.744, 4.360, 32.587
-181.383, 25.598, 4.371, 32.620
-181.383, 25.452, 4.381, 32.653
-181.383, 25.306, 4.392, 32.686
-181.382, 25.159, 4.403, 32.719
-181.382, 25.012, 4.413, 32.752
-181.382, 24.865, 4.424, 32.785
-181.382, 24.717, 4.435, 32.818
-181.382, 24.569, 4.445, 32.851
-181.381, 24.420, 4.456, 32.884
-181.381, 24.272, 4.467, 32.917
-181.381, 24.122, 4.478, 32.950
-181.381, 23.973, 4.489, 32.983
-181.381, 23.823, 4.500, 33.016
-181.380, 23.673, 4.511, 33.049
-181.380, 23.522, 4.522, 33.082
-181.380, 23.371, 4.533, 33.115
-181.380, 23.220, 4.544, 33.148
-181.380, 23.068, 4.555, 33.181
-181.379, 22.916, 4.566, 33.214
-181.379, 22.763, 4.577, 33.247
-181.379, 22.610, 4.589, 33.280
-181.379, 22.457, 4.600, 33.313
-181.379, 22.303, 4.611, 33.346
-181.378, 22.149, 4.623, 33.379
-181.378, 21.995, 4.634, 33.412
-181.378, 21.840, 4.645, 33.445
-181.378, 21.685, 4.657, 33.478
-181.377, 21.530, 4.668, 33.511
-181.377, 21.374, 4.680, 33.544
-181.377, 21.218, 4.691, 33.577
-181.377, 21.061, 4.703, 33.610
-181.376, 20.904, 4.714, 33.643
-181.376, 20.746, 4.726, 33.676
-181.376, 20.589, 4.737, 33.709
-181.376, 20.430, 4.749, 33.742
-181.376, 20.272, 4.761, 33.775
-181.375, 20.113, 4.773, 33.808
-181.375, 19.953, 4.784, 33.841
-181.375, 19.794, 4.796, 33.874
-181.375, 19.633, 4.808, 33.907
-181.374, 19.473, 4.820, 33.940
-181.374, 19.312, 4.832, 33.973
-181.374, 19.151, 4.844, 34.006
-181.374, 18.989, 4.856, 34.039
-181.373, 18.827, 4.868, 34.072
-181.373, 18.664, 4.880, 34.105
-181.373, 18.501, 4.892, 34.138
-181.372, 18.338, 4.904, 34.171
-181.372, 18.174, 4.916, 34.204
-181.372, 18.010, 4.928, 34.237
-181.372, 17.845, 4.941, 34.270
-181.371, 17.680, 4.953, 34.303
-181.371, 17.515, 4.965, 34.336
-181.371, 17.349, 4.978, 34.369
-181.370, 17.183, 4.990, 34.402
-181.370, 17.016, 5.003, 34.435
-181.370, 16.849, 5.015, 34.468
-181.370, 16.682, 5.028, 34.501
-181.369, 16.514, 5.040, 34.534
-181.369, 16.345, 5.053, 34.567
-181.369, 16.177, 5.065, 34.600
-181.368, 16.007, 5.076, 34.633
-181.368, 15.838, 5.082, 34.666
-181.368, 15.669, 5.074, 34.699
-181.367, 15.500, 5.054, 34.732
-181.367, 15.333, 5.036, 34.765
-181.367, 15.165, 5.021, 34.798
-181.367, 14.998, 5.009, 34.831
-181.366, 14.832, 5.000, 34.864
-181.366, 14.664, 5.042, 34.897
-181.366, 14.495, 5.086, 34.930
-181.365, 14.324, 5.124, 34.963
-181.365, 14.152, 5.150, 34.996
-181.365, 13.980, 5.154, 35.029
-181.364, 13.809, 5.145, 35.062
-181.364, 13.638, 5.139, 35.095
-181.364, 13.467, 5.135, 35.128
-181.363, 13.296, 5.133, 35.161
-181.363, 13.125, 5.133, 35.194
-181.363, 12.954, 5.136, 35.227
-181.362, 12.782, 5.140, 35.260
-181.362, 12.611, 5.147, 35.293
-181.362, 12.439, 5.155, 35.326
-181.361, 12.267, 5.165, 35.359
-181.361, 12.094, 5.177, 35.392
-181.361, 11.921, 5.190, 35.425
-181.360, 11.748, 5.205, 35.458
-181.360, 11.574, 5.221, 35.491
-181.359, 11.399, 5.238, 35.524
-181.359, 11.224, 5.256, 35.557
-181.359, 11.049, 5.275, 35.590
-181.358, 10.872, 5.295, 35.623
-181.358, 10.695, 5.315, 35.656
-181.358, 10.517, 5.335, 35.689
-181.357, 10.339, 5.356, 35.722
-181.357, 10.160, 5.377, 35.755
-181.356, 9.980, 5.399, 35.788
-181.356, 9.799, 5.420, 35.821
-181.356, 9.618, 5.441, 35.854
-181.355, 9.436, 5.463, 35.887
-181.355, 9.254, 5.484, 35.920
-181.354, 9.070, 5.504, 35.953
-181.354, 8.886, 5.525, 35.986
-181.354, 8.702, 5.545, 36.019
-181.353, 8.516, 5.566, 36.052
-181.353, 8.330, 5.585, 36.085
-181.352, 8.144, 5.605, 36.118
-181.352, 7.956, 5.624, 36.151
-181.352, 7.769, 5.642, 36.184
-181.351, 7.580, 5.661, 36.217
-181.351, 7.391, 5.679, 36.250
-181.350, 7.201, 5.697, 36.283
-181.350, 7.011, 5.714, 36.316
-181.349, 6.820, 5.731, 36.349
-181.349, 6.629, 5.748, 36.382
-181.348, 6.437, 5.765, 36.415
-181.348, 6.244, 5.781, 36.448
-181.348, 6.051, 5.797, 36.481
-181.347, 5.858, 5.813, 36.514
-181.347, 5.664, 5.829, 36.547
-181.346, 5.469, 5.845, 36.580
-181.346, 5.274, 5.861, 36.613
-181.345, 5.078, 5.876, 36.646
-181.345, 4.882, 5.892, 36.679
-181.344, 4.685, 5.907, 36.712
-181.344, 4.488, 5.923, 36.745
-181.343, 4.290, 5.938, 36.778
-181.343, 4.092, 5.954, 36.811
-181.342, 3.893, 5.969, 36.844
-181.342, 3.694, 5.985, 36.877
-181.341, 3.494, 6.000, 36.910
-181.341, 3.294, 6.016, 36.943
-181.340, 3.093, 6.031, 36.976
-181.340, 2.891, 6.047, 37.009
-181.339, 2.690, 6.063, 37.042
-181.339, 2.487, 6.079, 37.075
-181.338, 2.284, 6.095, 37.108
-181.338, 2.081, 6.111, 37.141
-181.337, 1.877, 6.127, 37.174
-181.337, 1.672, 6.144, 37.207
-181.336, 1.467, 6.160, 37.240
-181.335, 1.261, 6.176, 37.273
-181.335, 1.055, 6.193, 37.306
-181.334, 0.848, 6.210, 37.339
-181.334, 0.641, 6.227, 37.372
-181.333, 0.433, 6.243, 37.405
-181.333, 0.224, 6.260, 37.438
-181.332, 0.015, 6.278, 37.471
-181.332, -0.194, 6.295, 37.504
-181.331, -0.405, 6.312, 37.537
-181.330, -0.615, 6.329, 37.570
-181.330, -0.827, 6.347, 37.603
-181.329, -1.039, 6.364, 37.636
-181.329, -1.251, 6.382, 37.669
-181.328, -1.464, 6.399, 37.702
-181.327, -1.678, 6.417, 37.735
-181.327, -1.892, 6.435, 37.768
-181.326, -2.107, 6.453, 37.801
-181.326, -2.323, 6.470, 37.834
-181.325, -2.539, 6.488, 37.867
-181.324, -2.755, 6.506, 37.900
-181.324, -2.973, 6.524, 37.933
-181.323, -3.190, 6.542, 37.966
-181.323, -3.409, 6.560, 37.999
-181.322, -3.628, 6.579, 38.032
-181.321, -3.848, 6.597, 38.065
-181.321, -4.068, 6.615, 38.098
-181.320, -4.289, 6.634, 38.131
-181.319, -4.510, 6.652, 38.164
-181.319, -4.733, 6.670, 38.197
-181.318, -4.955, 6.689, 38.230
-181.317, -5.179, 6.707, 38.263
-181.317, -5.403, 6.726, 38.296
-181.316, -5.627, 6.745, 38.329
-181.315, -5.852, 6.764, 38.362
-181.315, -6.078, 6.782, 38.395
-181.314, -6.305, 6.801, 38.428
-181.313, -6.532, 6.820, 38.461
-181.312, -6.760, 6.838, 38.494
-181.312, -6.988, 6.857, 38.527
-181.311, -7.217, 6.876, 38.560
-181.310, -7.447, 6.894, 38.593
-181.310, -7.677, 6.913, 38.626
-181.309, -7.908, 6.931, 38.659
-181.308, -8.139, 6.950, 38.692
-181.307, -8.371, 6.968, 38.725
-181.307, -8.604, 6.987, 38.758
-181.306, -8.837, 7.005, 38.791
-181.305, -9.071, 7.024, 38.824
-181.304, -9.306, 7.043, 38.857
-181.304, -9.541, 7.061, 38.890
-181.303, -9.777, 7.080, 38.923
-181.302, -10.013, 7.099, 38.956
-181.301, -10.250, 7.118, 38.989
-181.301, -10.488, 7.137, 39.022
-181.300, -10.726, 7.156, 39.055
-181.299, -10.965, 7.175, 39.088
-181.298, -11.205, 7.195, 39.121
-181.297, -11.445, 7.214, 39.154
-181.297, -11.686, 7.233, 39.187
-181.296, -11.928, 7.253, 39.220
-181.295, -12.170, 7.273, 39.253
-181.294, -12.413, 7.292, 39.286
-181.293, -12.656, 7.312, 39.319
-181.293, -12.900, 7.332, 39.352
-181.292, -13.145, 7.352, 39.385
-181.291, -13.391, 7.372, 39.418
-181.290, -13.637, 7.392, 39.451
-181.289, -13.884, 7.412, 39.484
-181.288, -14.131, 7.432, 39.517
-181.287, -14.380, 7.452, 39.550
-181.287, -14.628, 7.472, 39.583
-181.286, -14.878, 7.493, 39.616
-181.285, -15.128, 7.513, 39.649
-181.284, -15.379, 7.534, 39.682
-181.283, -15.631, 7.554, 39.715
-181.282, -15.883, 7.575, 39.748
-181.281, -16.136, 7.595, 39.781
-181.280, -16.390, 7.616, 39.814
-181.279, -16.644, 7.637, 39.847
-181.279, -16.899, 7.657, 39.880
-181.278, -17.155, 7.678, 39.913
-181.277, -17.411, 7.699, 39.946
-181.276, -17.669, 7.719, 39.979
-181.275, -17.926, 7.740, 40.012
-181.274, -18.185, 7.761, 40.045
-181.273, -18.444, 7.782, 40.078
-181.272, -18.704, 7.803, 40.111
-181.271, -18.965, 7.824, 40.144
-181.270, -19.226, 7.845, 40.177
-181.269, -19.488, 7.866, 40.210
-181.268, -19.751, 7.887, 40.243
-181.267, -20.014, 7.908, 40.276
-181.266, -20.278, 7.929, 40.309
-181.265, -20.543, 7.950, 40.342
-181.264, -20.809, 7.972, 40.375
-181.263, -21.075, 7.993, 40.408
-181.262, -21.342, 8.015, 40.441
-181.261, -21.610, 8.036, 40.474
-181.260, -21.878, 8.058, 40.507
-181.259, -22.147, 8.080, 40.540
-181.258, -22.417, 8.102, 40.573
-181.257, -22.688, 8.124, 40.606
-181.256, -22.959, 8.146, 40.639
-181.255, -23.231, 8.168, 40.672
-181.254, -23.504, 8.191, 40.705
-181.252, -23.778, 8.213, 40.738
-181.251, -24.052, 8.235, 40.771
-181.250, -24.327, 8.258, 40.804
-181.249, -24.603, 8.281, 40.837
-181.248, -24.879, 8.303, 40.870
-181.247, -25.157, 8.326, 40.903
-181.246, -25.435, 8.349, 40.936
-181.245, -25.714, 8.372, 40.969
-181.244, -25.993, 8.395, 41.002
-181.242, -26.274, 8.419, 41.035
-181.241, -26.555, 8.442, 41.068
-181.240, -26.837, 8.465, 41.101
-181.239, -27.120, 8.489, 41.134
-181.238, -27.403, 8.512, 41.167
-181.237, -27.688, 8.536, 41.200
-181.235, -27.973, 8.559, 41.233
-181.234, -28.259, 8.583, 41.266
-181.233, -28.545, 8.607, 41.299
-181.232, -28.833, 8.631, 41.332
-181.231, -29.121, 8.655, 41.365
-181.229, -29.410, 8.679, 41.398
-181.228, -29.700, 8.703, 41.431
-181.227, -29.991, 8.727, 41.464
-181.226, -30.283, 8.751, 41.497
-181.224, -30.575, 8.776, 41.530
-181.223, -30.868, 8.800, 41.563
-181.222, -31.162, 8.825, 41.596
-181.221, -31.457, 8.849, 41.629
-181.219, -31.752, 8.874, 41.662
-181.218, -32.049, 8.899, 41.695
-181.217, -32.346, 8.924, 41.728
-181.215, -32.644, 8.948, 41.761
-181.214, -32.943, 8.973, 41.794
-181.213, -33.243, 8.999, 41.827
-181.212, -33.543, 9.024, 41.860
-181.210, -33.845, 9.049, 41.893
-181.209, -34.147, 9.074, 41.926
-181.208, -34.450, 9.100, 41.959
-181.206, -34.754, 9.125, 41.992
-181.205, -35.059, 9.151, 42.025
-181.203, -35.365, 9.176, 42.058
-181.202, -35.671, 9.202, 42.091
-181.201, -35.979, 9.228, 42.124
-181.199, -36.287, 9.254, 42.157
-181.198, -36.596, 9.280, 42.190
-181.196, -36.906, 9.306, 42.223
-181.195, -37.217, 9.332, 42.256
-181.194, -37.528, 9.358, 42.289
-181.192, -37.841, 9.385, 42.322
-181.191, -38.155, 9.411, 42.355
-181.189, -38.469, 9.438, 42.388
-181.188, -38.784, 9.464, 42.421
-181.186, -39.100, 9.491, 42.454
-181.185, -39.417, 9.518, 42.487
-181.183, -39.735, 9.545, 42.520
-181.182, -40.054, 9.572, 42.553
-181.180, -40.374, 9.599, 42.586
-181.179, -40.695, 9.626, 42.619
-181.177, -41.016, 9.653, 42.652
-181.176, -41.339, 9.680, 42.685
-181.174, -41.662, 9.708, 42.718
-181.173, -41.986, 9.735, 42.751
-181.171, -42.311, 9.763, 42.784
-181.169, -42.637, 9.790, 42.817
-181.168, -42.965, 9.818, 42.850
-181.166, -43.293, 9.846, 42.883
-181.165, -43.621, 9.874, 42.916
-181.163, -43.951, 9.902, 42.949
-181.161, -44.282, 9.930, 42.982
-181.160, -44.614, 9.959, 43.015
-181.158, -44.946, 9.987, 43.048
-181.156, -45.280, 10.015, 43.081
-181.155, -45.615, 10.044, 43.114
-181.153, -45.950, 10.072, 43.147
-181.151, -46.287, 10.101, 43.180
-181.150, -46.624, 10.130, 43.213
-181.148, -46.962, 10.159, 43.246
-181.146, -47.302, 10.188, 43.279
-181.144, -47.642, 10.217, 43.312
-181.143, -47.983, 10.246, 43.345
-181.141, -48.326, 10.275, 43.378
-181.139, -48.669, 10.305, 43.411
-181.137, -49.013, 10.334, 43.444
-181.136, -49.358, 10.364, 43.477
-181.134, -49.705, 10.393, 43.510
-181.132, -50.052, 10.423, 43.543
-181.130, -50.400, 10.453, 43.576
-181.129, -50.749, 10.483, 43.609
-181.127, -51.099, 10.513, 43.642
-181.125, -51.451, 10.543, 43.675
-181.123, -51.803, 10.574, 43.708
-181.121, -52.156, 10.604, 43.741
-181.119, -52.510, 10.634, 43.774
-181.117, -52.866, 10.665, 43.807
-181.115, -53.222, 10.696, 43.840
-181.114, -53.579, 10.727, 43.873
-181.112, -53.937, 10.757, 43.906
-181.110, -54.297, 10.788, 43.939
-181.108, -54.657, 10.820, 43.972
-181.106, -55.019, 10.851, 44.005
-181.104, -55.381, 10.882, 44.038
-181.102, -55.745, 10.913, 44.071
-181.100, -56.109, 10.945, 44.104
-181.098, -56.475, 10.977, 44.137
-181.096, -56.842, 11.008, 44.170
-181.094, -57.209, 11.040, 44.203
-181.092, -57.578, 11.072, 44.236
-181.090, -57.948, 11.104, 44.269
-181.088, -58.319, 11.136, 44.302
-181.086, -58.691, 11.169, 44.335
-181.084, -59.064, 11.201, 44.368
-181.081, -59.438, 11.233, 44.401
-181.079, -59.814, 11.266, 44.434
-181.077, -60.190, 11.299, 44.467
-181.075, -60.567, 11.332, 44.500
-181.073, -60.946, 11.364, 44.533
-181.071, -61.326, 11.398, 44.566
-181.069, -61.706, 11.431, 44.599
-181.066, -62.088, 11.464, 44.632
-181.064, -62.471, 11.497, 44.665
-181.062, -62.855, 11.531, 44.698
-181.060, -63.240, 11.565, 44.731
-181.058, -63.627, 11.599, 44.764
-181.055, -64.014, 11.633, 44.797
-181.053, -64.403, 11.667, 44.830
-181.051, -64.793, 11.702, 44.863
-181.048, -65.184, 11.736, 44.896
-181.046, -65.576, 11.771, 44.929
-181.044, -65.969, 11.806, 44.962
-181.042, -66.363, 11.841, 44.995
-181.039, -66.759, 11.877, 45.028
-181.037, -67.156, 11.913, 45.061
-181.034, -67.554, 11.948, 45.094
-181.032, -67.953, 11.984, 45.127
-181.030, -68.353, 12.020, 45.160
-181.027, -68.755, 12.057, 45.193
-181.025, -69.158, 12.093, 45.226
-181.022, -69.562, 12.130, 45.259
-181.020, -69.967, 12.167, 45.292
-181.017, -70.374, 12.204, 45.325
-181.015, -70.781, 12.241, 45.358
-181.012, -71.190, 12.279, 45.391
-181.010, -71.601, 12.316, 45.424
-181.007, -72.012, 12.354, 45.457
-181.005, -72.425, 12.392, 45.490
-181.002, -72.839, 12.430, 45.523
-181.000, -73.254, 12.468, 45.556
-180.997, -73.671, 12.506, 45.589
-180.994, -74.089, 12.544, 45.622
-180.992, -74.508, 12.583, 45.655
-180.989, -74.928, 12.621, 45.688
-180.986, -75.350, 12.660, 45.721
-180.984, -75.773, 12.699, 45.754
-180.981, -76.197, 12.738, 45.787
-180.978, -76.623, 12.777, 45.820
-180.976, -77.050, 12.816, 45.853
-180.973, -77.478, 12.856, 45.886
-180.970, -77.907, 12.895, 45.919
-180.967, -78.338, 12.935, 45.952
-180.965, -78.770, 12.974, 45.985
-180.962, -79.204, 13.014, 46.018
-180.959, -79.639, 13.054, 46.051
-180.956, -80.075, 13.094, 46.084
-180.953, -80.512, 13.135, 46.117
-180.950, -80.951, 13.175, 46.150
